0,1,2,3
"콘진원, 신개념 혼합현실 패션쇼 `모드 엣 파리` 개최","모드 엣 파리는 지난 4일부터 네이버제트의 글로벌 메타버스 플랫폼 '제페토'에서 선보이고 있는 '모드 엣 제페토(MODE at <b>ZEPETO</b>) 2024 S/S' 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼 아바타가 실제... ",https://www.dt.co.kr/contents.html?article_no=2024032602109931078003&ref=naver,https://n.news.naver.com/mnews/article/029/0002863449?sid=105
"콘진원, 신개념 혼합현실 패션쇼 '모드 엣 파리' 개최","'모드 엣 파리'는 지난 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 'MODE at <b>ZEPETO</b> 2024 S/S(이하 모드 엣 제페토)' 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼... ",https://www.youthdaily.co.kr/news/article.html?no=148478,https://www.youthdaily.co.kr/news/article.html?no=148478
"콘진원, 신개념 혼합현실 패션쇼 개최","&lt;모드 엣 파리&gt;는 지난 3월 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼 아바타가 실제 모델과 같은 컬렉션을 착용한... ",https://idsn.co.kr/news/view/1065572187657864,https://idsn.co.kr/news/view/1065572187657864
"콘진원, 신개념 혼합현실 패션쇼 '모드 엣' 파리","'모드 엣 파리'는 지난 3월 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼 아바타가 실제 모델과 같은 컬렉션을 착용한... ",http://www.newsworker.co.kr/news/articleView.html?idxno=324843,http://www.newsworker.co.kr/news/articleView.html?idxno=324843
"'K-패션 런웨이' 콘진원, 파리서 신개념 혼합현실 패션쇼 '모드 엣 파리...",모드 엣 파리는 지난 3월 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 MODE at <b>ZEPETO</b> 2024 S/S(이하 모드 엣 제페토) 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼. 제페토 휴먼... ,http://kpenews.com/View.aspx?No=3173335,http://kpenews.com/View.aspx?No=3173335
"콘진원, 신개념 혼합현실 패션쇼 '모드 엣 파리' 프랑스서 성료","'모드 엣 파리'는 지난 3월 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 '모드 엣 제페토 2024 S/S' 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼 아바타가 실제... ",https://www.newspim.com/news/view/20240326000033,https://www.newspim.com/news/view/20240326000033
"콘진원, 신개념 혼합현실 패션쇼 '모드 엣 파리' 개최","'모드 엣 파리'는 지난 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토에서 선보이고 있는 'MODE at <b>ZEPETO</b> 2024 S/S' 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼 아바타가 실제 모델과 같은... ",https://daily.hankooki.com/news/articleView.html?idxno=1066375,https://daily.hankooki.com/news/articleView.html?idxno=1066375
"신개념 혼합현실 패션쇼 ‘모드 엣 파리’, 프랑스 파리 웨스틴 방돔 호...","‘모드 엣 파리’는 지난 3월 4일부터 네이버제트의 글로벌 메타버스 플랫폼 제페토에서 선보이고 있는 ‘MODE at <b>ZEPETO</b> 2024 S/S’(이하 ‘모드 엣 제페토’) 시즌의 컬렉션들을 현실 세계로 구현한 패션쇼로, 제페토 휴먼... ",https://www.bntnews.co.kr/article/view/bnt202403250057,https://www.bntnews.co.kr/article/view/bnt202403250057
메타버스속 K패션이 현실로…파리서 첨단기술 접목 ‘K패션쇼’,"대형 스크린에 네이버의 메타버스 플랫폼 제페토(<b>ZEPETO</b>) 속 아바타 모델이 등장하면, 똑같은 차림의 모델이 런웨이를 걸으며 의상을 선보였다. 메타버스 속 아바타와 인간 모델이 일종의 ‘디지털 트윈’을 이룬... ",https://www.chosun.com/international/international_general/2024/03/25/BITZE3OWZZF4XEI2ER6R52GP7A/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003824225?sid=104
"제페토와 함께하는 파리 K패션쇼, 포즈 취하는 韓대표 디자이너들","문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552306,https://n.news.naver.com/mnews/article/421/0007431083?sid=104
아바타 제페토와 함께하는 파리 K패션쇼,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552305,https://n.news.naver.com/mnews/article/421/0007431082?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552296,https://n.news.naver.com/mnews/article/421/0007431076?sid=104
"제페토와 함께하는 파리 K패션쇼, 포즈 취하는 韓대표 디자이너들","문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552297,https://n.news.naver.com/mnews/article/421/0007431075?sid=104
메타버스와 현실 결합한 파리 ‘K 패션쇼’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552293,https://n.news.naver.com/mnews/article/421/0007431069?sid=104
"메타버스와 현실 결합한 파리 ‘K 패션쇼’, 인사하는 디자이너들","문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552289,https://n.news.naver.com/mnews/article/421/0007431066?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552300,https://n.news.naver.com/mnews/article/421/0007431072?sid=104
‘K패션’ 입고 파리 런웨이 오른 ‘제페토’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552292,https://n.news.naver.com/mnews/article/421/0007431068?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552290,https://n.news.naver.com/mnews/article/421/0007431065?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552304,https://n.news.naver.com/mnews/article/421/0007431081?sid=104
아바타 제페토와 함께하는 파리 K패션쇼,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552295,https://n.news.naver.com/mnews/article/421/0007431071?sid=104
파리에서 펼쳐진 메타버스 기반 ‘K-패션쇼’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552301,https://n.news.naver.com/mnews/article/421/0007431078?sid=104
아바타 제페토와 함께하는 파리 K패션쇼,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552298,https://n.news.naver.com/mnews/article/421/0007431074?sid=104
메타버스와 현실 결합한 파리 ‘K 패션쇼’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552303,https://n.news.naver.com/mnews/article/421/0007431080?sid=104
‘K패션’ 입고 파리 런웨이 오른 ‘제페토’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552287,https://n.news.naver.com/mnews/article/421/0007431063?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552291,https://n.news.naver.com/mnews/article/421/0007431067?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552302,https://n.news.naver.com/mnews/article/421/0007431079?sid=104
‘K패션’ 입고 파리 런웨이 오른 ‘제페토’,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552299,https://n.news.naver.com/mnews/article/421/0007431073?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552288,https://n.news.naver.com/mnews/article/421/0007431064?sid=104
모델들과 함께 파리 런웨이 오른 제페토,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552294,https://n.news.naver.com/mnews/article/421/0007431070?sid=104
아바타 제페토와 함께하는 파리 K패션쇼,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552285,https://n.news.naver.com/mnews/article/421/0007431061?sid=104
아바타 제페토와 함께하는 파리 K패션쇼,"문화체육관광부가 주최하고 한국콘텐츠진흥원이 주관, 네이버제트가 후원하는 ‘모드 엣 파리’는 네이버제트의 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에서 선보이고 있는 ‘모드 엣 제페토(MODE at <b>ZEPETO</b>)’ 2024 S... ",https://www.news1.kr/photos/view/?6552286,https://n.news.naver.com/mnews/article/421/0007431062?sid=104
"스노우, '일본 사업 확대' 통한 실적 개선 박차",네이버제트가 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 추가한 2D 애니메이션 스타일의 아바타. [사진... 2016년 설립된 스노우는 카메라 기반 증강현실(AR) 플랫폼 '스노우(SNOW)'와 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'를... ,https://www.newspim.com/news/view/20240313000699,https://www.newspim.com/news/view/20240313000699
"아웃도어 플랫폼 와이아웃, HWC NFT 컬렉션 3월 발행","어드바이저로는 아시아 최대의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)의 IP를 활용한 ZTX사의 Co-CEO 'Chris Jang'과 CRIT 벤처스(USA)'의 CEO 'Jongwook Oh', 브리즈인베스트먼트(Breeze Investment)의 CEO 'Jay Park'이 협력하고 있다.... ",http://www.thepowernews.co.kr/news/articleView.html?idxno=133856,http://www.thepowernews.co.kr/news/articleView.html?idxno=133856
"와이아웃, 'HYTTE Wanderer Club' NFT 컬렉션 3월 발행",HWC NFT에 도움을 준 어드바이저로는 아시아 최대의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)의 IP를 활용한 ‘ZTX’ 사의 Co-CEO ‘Chris Jang’과 글로벌 NFT 프로젝트 ‘퍼지 펭귄(Pudge Penguins)’ 투자에 참여한 ‘CRIT... ,https://www.raonnews.com/news/article.html?no=36549,https://www.raonnews.com/news/article.html?no=36549
"와이아웃, 'HYTTE Wanderer Club' NFT 컬렉션 발행",어드바이저로는 아시아 최대의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)의 IP를 활용한 'ZTX'사의 Co-CEO 'Chris Jang'과 글로벌 NFT 프로젝트 '퍼지 펭귄(Pudge Penguins)' 투자에 참여한 'CRIT 벤처스(USA)'의 CEO 'Jongwook Oh... ,https://www.discoverynews.kr/news/articleView.html?idxno=1040704,https://www.discoverynews.kr/news/articleView.html?idxno=1040704
"아웃도어 플랫폼 와이아웃, 'HYTTE Wanderer Club' NFT 컬렉션 발행","어드바이저로는 아시아 최대의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)의 IP를 활용한 'ZTX'사의 Co-CEO 'Chris Jang'과 CRIT 벤처스(USA)의 CEO 'Jongwook Oh', 브리즈인베스트먼트(Breeze Investment)의 CEO 'Jay Park'이 협력하고... ",https://www.itbiznews.com/news/articleView.html?idxno=127866,https://www.itbiznews.com/news/articleView.html?idxno=127866
"&quot;메타버스로 포니 만나요&quot; 현대차, 신규 월드 콘텐츠 공개","글로벌 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)에서 현대차의 '포니'를 체험할 수 있는 콘텐츠가 추가됐다. '제페토'는 개인을 표현하는 아바타를 통해 가상의 공간에서 친구들과 소통하며 놀이, 쇼핑, 여행 등 다양한 활동을 즐길... ",https://www.moneys.co.kr/article/2024030616574681008,https://n.news.naver.com/mnews/article/417/0000986922?sid=103
"현대자동차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 ...",현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대자동차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일(수) 밝혔다. '제페토'는... ,http://www.digitalbizon.com/news/articleView.html?idxno=2334887,http://www.digitalbizon.com/news/articleView.html?idxno=2334887
"현대차, 제페토에 신규 콘텐츠 '타임리스 서울' 공개",현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 첫 국산 승용차 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일 밝혔다.... ,https://www.ulsanpress.net/news/articleView.html?idxno=523371,https://www.ulsanpress.net/news/articleView.html?idxno=523371
"현대차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 서울...",현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게... 관련 내용은 현대차 제페토 전용 페이지(https://www.hyundai.com/worldwide/en/company/metaverse/<b>zepeto</b>)에서 만나볼 수 있다.,https://www.iusm.co.kr/news/articleView.html?idxno=1035669,https://www.iusm.co.kr/news/articleView.html?idxno=1035669
포니 타고 7080 서울 도심 달려볼까,현대자동차는 글로벌 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울'을 선보인다고 6일 밝혔다. 현대차는 브랜드 핵심 유산인... ,http://www.fnnews.com/news/202403061804353770,https://n.news.naver.com/mnews/article/014/0005152294?sid=101
"현대차, 메타버스서 즐기는 신규 콘텐츠 '타임리스 서울' 공개",[현대차·기아] 현대자동차는 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울'을 선보인다고 6일 밝혔다. '제페토'는 사용자(개인)를 표현하는... ,https://www.ziksir.com/news/articleView.html?idxno=53134,https://www.ziksir.com/news/articleView.html?idxno=53134
"현대차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 서울...","현대차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 서울' 공개 ㅣ 현대자동차 현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는... ",http://www.biztribune.co.kr/news/articleView.html?idxno=306214,http://www.biztribune.co.kr/news/articleView.html?idxno=306214
"현대차, '제페토'에 브랜드 헤리티지 담은 '타임리스 서울' 공개",사진=현대자동차 현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일(수) 밝혔다.... ,http://www.thefirstmedia.net/news/articleView.html?idxno=140142,http://www.thefirstmedia.net/news/articleView.html?idxno=140142
"현대차, 메타버스 플랫폼에 신규 콘텐츠 ‘타임리스 서울’ 공개",현대자동차는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 ‘타임리스 서울(Timeless Seoul)’을 선보인다고 6일 밝혔다. 제페토는... ,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202403061605465120746,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202403061605465120746
"현대차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 서울...",현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일 밝혔다. '제페토'는 사용자... ,http://www.worktoday.co.kr/news/articleView.html?idxno=49598,http://www.worktoday.co.kr/news/articleView.html?idxno=49598
"현대차, ‘제페토’에 브랜드 헤리티지 담은 ‘타임리스 서울’ 공개",현대자동차는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 ‘타임리스 서울(Timeless Seoul)’을 선보인다고 6일 밝혔다. ‘제페토’는... ,http://www.lawissue.co.kr/view.php?ud=20240306155946513067191f6c6e_12,http://www.lawissue.co.kr/view.php?ud=20240306155946513067191f6c6e_12
"현대차, '제페토'에 브랜드 헤리티지 담은 '타임리스 서울' 공개",현대자동차는 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울'을 선보인다고 6일 밝혔다. '제페토'는 사용자를 표현하는 아바타를 통해 가상의... ,http://www.smarttimes.co.kr/news/articleView.html?idxno=17140,http://www.smarttimes.co.kr/news/articleView.html?idxno=17140
"[산업이모저모]LG전자, 'EV트렌드코리아'에서 공간 맞춤형 전기차 충전...",ㅇ..현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일(수) 밝혔다. '제페토'는... ,https://www.greened.kr/news/articleView.html?idxno=311985,https://www.greened.kr/news/articleView.html?idxno=311985
"현대차, 메타버스 플랫폼 '제페토'서 브랜드 헤리티지 선보인다",현대자동차는 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 선보인다고 6일 밝혔다. 글로벌 메타버스 플랫폼인 '제페토'는 사용자... ,https://www.newsquest.co.kr/news/articleView.html?idxno=219323,https://www.newsquest.co.kr/news/articleView.html?idxno=219323
"현대차, 제페토에 신규 월드 콘텐츠 ‘타임리스 서울’ 공개",현대자동차는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에서 신규 월드 콘텐츠 ‘타임리스 서울(Timeless Seoul)’을 선보인다고 6일 밝혔다. ‘제페토’는 사용자(개인)를 표현하는 아바타를 통해 가상의 공간에서 친구들과... ,https://www.ceoscoredaily.com/page/view/2024030614032591506,https://www.ceoscoredaily.com/page/view/2024030614032591506
"가상공간서 만나는 '포니'…현대차, 제페토 콘텐츠 '타임리스 서울' 공...",현대자동차는 글로벌 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)에서 '포니'를 비롯해 현대차의 헤리티지를 다양하게 체험할 수 있는 신규 월드 콘텐츠 '타임리스 서울'(Timeless Seoul)을 선보인다고 6일 밝혔다. 제페토는 사용자(개인)... ,https://it.chosun.com/news/articleView.html?idxno=2023092111379,https://it.chosun.com/news/articleView.html?idxno=2023092111379
[Photo News] Hyundai in metaverse,"platform <b>Zepeto</b>, the automaker announced Wednesday. Named &quot;Timeless in Seoul,&quot; the virtual world... According to Naver, the number of <b>Zepeto</b> users has exceeded 300 million users worldwide.... ",https://www.koreaherald.com/view.php?ud=20240306050540,https://n.news.naver.com/mnews/article/044/0000255093?sid=104
"현대자동차, 메타버스에서 미래 고객인 Z세대와 소통 강화","현대차, '제페토'에 브랜드 헤리티지 담은 신규 콘텐츠 '타임리스 서울' 공개 / 현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드... ",https://www.apnews.kr/news/articleView.html?idxno=3016796,https://www.apnews.kr/news/articleView.html?idxno=3016796
"현대차, 메타버스 '제페토'에 브랜드 헤리티지 담다...'타임리스 서울'...",사진=현대자동차 현대자동차는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 자사 첫 고유 모델 포니 등 브랜드 헤리티지를 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울(Timeless Seoul)'을 공개한다고 6일 밝혔다. '제페토... ,http://www.sisacast.kr/news/articleView.html?idxno=51886,http://www.sisacast.kr/news/articleView.html?idxno=51886
"현대차, 메타버스 플랫폼 제페토서 ‘타임리스 서울’ 선봬",현대차가 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 ‘타임리스 서울(Timeless Seoul)’을 선보인다. 제페토는 사용자(개인)를... ,https://www.nspna.com/news/?mode=view&newsid=686233,https://www.nspna.com/news/?mode=view&newsid=686233
"현대차, 메타버스 '제페토'서 7080 감성 '타임리스 서울' 공개",현대자동차가 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에서 포니가 거리를 달렸던 7080 시절의 감성을 되살린 신규 콘텐츠 '타임리스 서울'을 공개한다고 오늘(6일) 밝혔습니다. 현대차는 ▲서울의 길거리 ▲포니 공업사 ▲헤리티지... ,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005167754,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005167754
"현대차, 메타버스 ‘제페토’에 70·80년대 서울 감성 구현",현대자동차는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 ‘타임리스 서울’을 선보인다고 6일 밝혔다. ‘타임리스 서울’은... ,http://news.heraldcorp.com/view.php?ud=20240306050501,https://n.news.naver.com/mnews/article/016/0002276290?sid=101
"현대차, '제페토'서 헤리티지 담은 '타임리스 서울' 공개",현대자동차는 글로벌 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)에서 포니를 비롯해 현대차의 헤리티지를 다양하게 체험해 볼 수 있는 신규 월드 콘텐츠 '타임리스 서울'을 선보인다고 6일 밝혔다. 현대차는 브랜드 핵심 유산인... ,http://www.fnnews.com/news/202403061010244733,https://n.news.naver.com/mnews/article/014/0005152035?sid=101
