0,1,2,3
[종합] 7월 수출 574.9억 달러 ‘10개월’ 연속 플러스…반도체 50.4% ↑,"1일 산업통상자원부는 이 같은 내용을 담은 ‘7월 수출입 <b>동향</b>’을 발표했다.통계에 따르면 지난달... 아울러 <b>IT 분야</b>에서는 디스플레이 17억 달러(2.4%). 컴퓨터 12억 달러(61.6%), 무선통신기기 15억 달러(53.6... ",https://www.viva100.com/main/view.php?key=20240801010000161,https://www.viva100.com/main/view.php?key=20240801010000161
[Who Is ?] 박효대 에스넷시스템 회장,기술 <b>동향</b> 파악의 기회로 삼고 있다. CES는 해마다 미국 라스베가스에서 열리는 세계 최대 규모의... △HND와 AI 세이프가드 사업 총판 계약 체결 에스넷시스템이 공공<b>분야</b> <b>IT</b> 전문기업인 HND와 안전관리 솔루션 AI... ,https://www.businesspost.co.kr/BP?command=article_view&num=360685,https://www.businesspost.co.kr/BP?command=article_view&num=360685
7월 5주 주요 제조업 전망,"고부가가치 모델 중심의 판매와 미국 등 고수익을 창출하는 <b>시장</b>에서의 선전, 고환율, 원자재가 하락에... 발생했고 <b>IT</b>와 TV <b>분야</b>의 OLED 적용이 확대되면서 수출 실적 확대의 주요 원인으로 작용한 것으로 KDIA는... ",https://www.laborplus.co.kr/news/articleView.html?idxno=34177,https://www.laborplus.co.kr/news/articleView.html?idxno=34177
2024 카타르 디지털 산업 <b>동향</b>,"플랫폼은 <b>IT 분야</b> 내 우선 기술 <b>분야</b> 15개를 선정하여 2026년까지의 <b>시장</b> 규모를 예측하였다. 2023년... 기술 <b>동향</b> 등을 주제로 행사가 개최되었다. 주요 주제는 인공지능(AI), 사물인터넷(IoT), 핀테크, 스마트... ",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=200&CONTENTS_NO=1&bbsGbn=403&bbsSn=403&pNttSn=216262,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=200&CONTENTS_NO=1&bbsGbn=403&bbsSn=403&pNttSn=216262
&quot;서울 청년 개발자 모여라&quot; 서울시-구글 '새싹 잡페스티벌' 개최,"대한민국의 미래를 열 청년 개발자들이 한자리에서 아이디어를 공유하고 글로벌 스타트업의 기술 <b>동향</b>과... <b>IT분야</b> 청년들이 팀을 구성해 기획→개발→발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과밀접한... ",http://www.dailypop.kr/news/articleView.html?idxno=79982,http://www.dailypop.kr/news/articleView.html?idxno=79982
내게 맞는 영양·식이는?…“정밀영양 솔루션 제시”,"관련 <b>분야</b>에서는 최초로 승인을 받았다. 이번 제1회 정밀영양 컨퍼런스 및 박람회에 약 50여개 국내외 기업들, 투자자, 소비자들이 참여할 것으로 기대하고 있다”고 전했다. 행사에서는 정밀영양 글로벌 <b>시장 동향</b>과... ",https://www.kmib.co.kr/article/view.asp?arcid=0020335844&code=61121911&cp=nv,https://n.news.naver.com/mnews/article/005/0001712782?sid=102
"서울시-구글, 청년개발자의 교류의 장 ‘새싹(SeSAC) 잡페스티벌’ 개최","기술 <b>동향</b>과 인재상을 확인할 수 있는 자리가 마련된다. 일자리 매칭은 물론 청년들이 다양한 네트워킹과... <b>IT 분야</b> 청년들이 팀을 구성해 기획·개발·발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과 밀접한... ",http://www.boannews.com/media/view.asp?idx=131523&kind=,http://www.boannews.com/media/view.asp?idx=131523&kind=
"서울시·구글, 새싹 잡페스티벌…구글의 인재양성 프로그램 소개, 미래 일자리...","대한민국의 미래를 열 청년 개발자들이 한자리에서 아이디어를 공유하고 글로벌 스타트업의 기술 <b>동향</b>과... <b>IT분야</b> 청년들이 팀을 구성해 기획→개발→발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과밀접한... ",https://www.lecturernews.com/news/articleView.html?idxno=156953,https://www.lecturernews.com/news/articleView.html?idxno=156953
오는 9월 '제1회 정밀영양 콘퍼런스 및 박람회' 열린다,"정밀영양협회는 의료, 영양, 식품, 유전자, 빅데이터, <b>IT 분야</b> 등의 기업과 전문가들이 개인 맞춤형 건강 관리... 행사에서는 정밀영양 글로벌 <b>시장 동향</b>과 사례, 최신 연구 결과를 발표한다. 또한 22명의 정밀영양 자문단이... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407220233&t=NN,https://n.news.naver.com/mnews/article/215/0001171984?sid=101
"정밀영양협회, ‘제1회 정밀영양 콘퍼런스 및 박람회’ 개최","<b>분야</b>에서는 최초로 승인을 받았다”며 “이번 ‘제1회 정밀영양 콘퍼런스 및 박람회’에 약 50여 개의 국내외 기업들, 투자자, 소비자들이 참여할 것으로 기대하고 있다”고 했다. 행사에서는 정밀영양 글로벌 <b>시장 동향</b>... ",https://health.chosun.com/site/data/html_dir/2024/07/22/2024072201759.html,https://n.news.naver.com/mnews/article/346/0000077750?sid=004
대한민국 미래 열어갈 청년 개발자 한자리에…서울시-구글 새싹 잡페스티벌,"대한민국의 미래를 열 청년 개발자들이 한자리에서 아이디어를 공유하고 글로벌 스타트업의 기술 <b>동향</b>과... <b>IT분야</b> 청년들이 팀을 구성해 기획→개발→발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과밀접한... ",http://www.kbiznews.co.kr/news/articleView.html?idxno=100907,http://www.kbiznews.co.kr/news/articleView.html?idxno=100907
2024년 벨라루스 경제 전망 및 주요 이슈,"수출 <b>시장</b>을 대체하기 위해 중동, 아프리카, 동남아 등으로의 경제협력 강화 및 수출 다각화에... 특히 <b>IT분야</b>의 기업 철수가 두드러지게 나타났으며, 그로 인해 매년 10%씩 성장하던 벨라루스... ",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=80&CONTENTS_NO=2&bbsGbn=242&bbsSn=242&pNttSn=217655,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=80&CONTENTS_NO=2&bbsGbn=242&bbsSn=242&pNttSn=217655
"서울시·구글, 손 맞잡고 ‘잡 페스티벌’ 개최…청년 개발자 한 자리에","전국 15세 이상 39세 이하 청년 개발자가 참여하는 새싹 해커톤은 정보기술(<b>IT</b>) <b>분야</b> 청년이 팀을 구성해 기획과 개발, 발표를 이어가는 형식으로 진행된다. 행사 당일엔 오세훈 서울<b>시장</b>, 김경훈 구글코리아 사장, 마이크... ",https://www.dt.co.kr/contents.html?article_no=2024072102109963079011&ref=naver,https://n.news.naver.com/mnews/article/029/0002889208?sid=105
서울시·구글 새싹 잡페스티벌 개최…청년 개발자 한자리에,"<b>IT분야</b> 청년들이 팀을 구성해 기획·개발·발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과밀접한... 서울<b>시장</b>, 서울경제진흥원 대표이사 명의 상과 총 1500만원 상당의 상금을 수여한다. ‘스타트업과의 대화’... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01371046638956816,https://n.news.naver.com/mnews/article/018/0005794220?sid=100
"청년 개발자 한자리에…서울시·구글, 내달 2일 일자리 페스티벌",기술 <b>동향</b>과 인재상을 확인할 수 있는 자리가 마련된다. 서울시는 구글과 함께 다음 달 2일... 전국 15세 이상 39세 이하 청년 개발자가 참여하는 새싹 해커톤은 정보기술(<b>IT</b>) <b>분야</b> 청년이 팀을 구성해 기획과 개발... ,https://www.yna.co.kr/view/AKR20240720039400004?input=1195m,https://n.news.naver.com/mnews/article/001/0014819089?sid=102
"청년 개발자 한자리에…서울시-구글, '새싹 잡페스티벌' 개최","<b>IT분야</b> 청년들이 팀을 구성해 기획→개발→발표(피칭)를 이어가는 팀 프로젝트로, 또래 개발자들과밀접한... 서울<b>시장</b>, 서울경제진흥원 대표이사 명의 상과 총 1500만원상당의 상금이 수여한다. 이외에도 수상팀에게는... ",https://www.newsis.com/view/NISX20240719_0002818752,https://n.news.naver.com/mnews/article/003/0012678853?sid=105
<b>IT 분야</b>의 발전으로 인한 위협도 커지는 상황에서 인도의 사이버 보안 산업은...,"솔루션 <b>분야</b>의 예상 <b>시장</b> 규모는 14억 5000만 달러이다. 사이버 솔루션은 단체나 기관의 특정한... com/blog/cybersecurity-regulations-india 인도의 사이버 보안 산업 최신 <b>동향</b> 2024년 1월, SETS(Society for... ",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217375,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217375
[은행가소식] 신한은행 '신한 SOL트래블 신용카드' 출시,글로벌·자금<b>시장</b>그룹장으로 선임했다. 이와 함께 디지털추진팀 등 디지털 관련 조직을 추가 신설하고 디지털 핵심사업에 <b>IT분야</b> 실무자급 인력규모를 대폭 확대해 디지털 전환 가속화를 위한 개발 역량을 확충했다.... ,https://www.asiatime.co.kr/article/20240715500377,https://www.asiatime.co.kr/article/20240715500377
"[증권소식] 금감원, 공인회계사 시험 '찾아가는 설명회' 개최/삼일PwC, 중기 ...","중 <b>IT 분야</b> 출제 비중을 기존 5%에서 15%로 확대한다. 금감원은 이와 관련, <b>IT</b> 연관성이 높은 2454개 과목을 <b>IT</b>... 4개 기관은 이번 협약으로 국내외 세무 <b>동향</b>과 이슈를 공유하고, 공통의 세무 이슈 대응 방안을 함께... ",https://www.asiatime.co.kr/article/20240715500191,https://www.asiatime.co.kr/article/20240715500191
&quot;中 <b>IT</b> OLED 추격 거세…애플 공급망은 삼성·LG 독점 지속&quot;,&quot;중국은 탄탄한 내수 <b>시장</b>과 정부의 지원금으로 OLED 산업을 빠르게 발전시켜 왔다. 향후에는 <b>IT</b>용 OLED에도... 향후 중국의 디스플레이 투자는 <b>IT</b>용 OLED <b>분야</b>에 집중될 것으로 관측된다. 대표적으로 BOE는 지난해 말... ,https://zdnet.co.kr/view/?no=20240711123248,https://n.news.naver.com/mnews/article/092/0002338016?sid=105
&quot;다학제 접근 필요한 신약개발… AI신약융합연구원이 '허브'되겠다&quot;,AI 신약개발은 제약과 <b>IT 분야</b>의 융합이 필요한 <b>분야</b>다. 그렇기에 연구원은 독립적인 이 영역들을 아우를 수... 업계의 뉴스와 기술 <b>동향</b> 또한 연구원을 통해 접할 수 있습니다.&quot; 인재양성을 위한 교육도 활발히... ,http://www.hitnews.co.kr/news/articleView.html?idxno=55997,http://www.hitnews.co.kr/news/articleView.html?idxno=55997
"사법, 의료, 교육 비롯한 공공<b>분야</b>에서 AI 도입 확대 중","늘 <b>시장 동향</b>을 주시하고, 유연한 접근 방식을 가져야 한다는 제언이 나왔다. ‘아마존웹서비스(Amazon Web Service, AWS)’는 4일 ‘AWS Public Sector Day’를 개최하며 인공지능(AI)을 비롯한 최신 <b>IT</b> 기술이 공공<b>분야</b>의 혁신을... ",https://kidd.co.kr/news/237377,https://kidd.co.kr/news/237377
"洪 &quot;한국 경제, 서울-대구경북 양대 축으로 재편될 수 있게 해야&quot;","홍 <b>시장</b>이 대구상의 경제<b>동향</b> 보고회에 참석한 것은 취임 후 이번이 처음이다.이날 홍 <b>시장</b>은 인사말을... 박윤경 대구상의 회장은 &quot;우리 경제가 반도체, <b>IT분야</b> 등의 수출 호전으로 조금씩 회복하고 있지만 실물 경제는... ",https://www.yeongnam.com/web/view.php?key=20240704010000735,https://www.yeongnam.com/web/view.php?key=20240704010000735
"하나금융티아이-인천시 교육청, '인천 글로벌 리더' 육성 위한 MOU체결 外","학생들이 <b>IT 분야</b>에서 다양한 꿈을 이루고, 글로벌 인재로 성장할 수 있도록 아낌없이 지원하겠다&quot;고... 상권 <b>동향</b>을 담은 '전국 외식업 상권 기상도'를 공개했다. 올해 5월 국내 외식업 매출 규모는 전년 동기 대비... ",https://www.rcast.co.kr/news/articleView.html?idxno=25197,https://www.rcast.co.kr/news/articleView.html?idxno=25197
반도체 수출 사상 최대…자동차도 '수출 효자' 역할 톡톡,"<b>IT</b> 제품과 함께 석유제품(8.4%), 석유화학(4.8%) 등의 수출도 증가했다. 다만 선박(-39.4%)은 지난해 수출 물량 집중에 따른 기저효과로, 철강(-24.3%)은 글로벌 건설 <b>시장</b> 부진 등 영향으로 부진했다. 이차전지(-20.5%) <b>분야</b> 역시... ",https://www.goodnews1.com/news/articleView.html?idxno=436118,https://www.goodnews1.com/news/articleView.html?idxno=436118
상반기 '수출 플러스·무역흑자'…&quot;확고한 우상향&quot;,"<b>IT</b> 제품과 함께 석유제품(8.4%), 석유화학(4.8%) 등의 수출도 증가했다. 다만 선박(-39.4%)은 지난해 수출 물량 집중에 따른 기저효과로, 철강(-24.3%)은 글로벌 건설 <b>시장</b> 부진 등 영향으로 부진했다. 이차전지(-20.5%) <b>분야</b> 역시... ",http://www.fntoday.co.kr/news/articleView.html?idxno=324967,http://www.fntoday.co.kr/news/articleView.html?idxno=324967
AI 훈풍에 '수출 주력' 반도체 수출 사상 최대...자동차도 쌍끌이,"<b>IT</b> 제품과 함께 석유제품(8.4%), 석유화학(4.8%) 등의 수출도 증가했다. 다만 선박(-39.4%)은 지난해 수출 물량 집중에 따른 기저효과로, 철강(-24.3%)은 글로벌 건설 <b>시장</b> 부진 등 영향으로 부진했다. 이차전지(-20.5%) <b>분야</b> 역시... ",https://www.digitaltoday.co.kr/news/articleView.html?idxno=523350,https://www.digitaltoday.co.kr/news/articleView.html?idxno=523350
AI 훈풍에 '수출 주력' 반도체 수출 사상 최대…자동차도 쌍끌이,"<b>IT</b> 제품과 함께 석유제품(8.4%), 석유화학(4.8%) 등의 수출도 증가했다. 다만 선박(-39.4%)은 지난해 수출 물량 집중에 따른 기저효과로, 철강(-24.3%)은 글로벌 건설 <b>시장</b> 부진 등 영향으로 부진했다. 이차전지(-20.5%) <b>분야</b> 역시... ",https://www.yna.co.kr/view/AKR20240701086400003?input=1195m,https://n.news.naver.com/mnews/article/001/0014779862?sid=101
"[디과장보고서] 6세대 유지 왜?…中 BOE, 8.6세대 OLED 라인 구축 본격화","디스플레이⋅이미징 관련 정책 <b>동향</b>과 현장의 목소리를 전달하기 위해 한 주 동안 열심히 달린... 현재 중소형 패널이 들어가는 <b>IT</b> <b>시장</b>이 전반적으로 커지고 있긴 하나, 경제 불확실성, 공급망 문제, 기술 경쟁... ",https://www.ddaily.co.kr/page/view/2024062909294715458,https://n.news.naver.com/mnews/article/138/0002176419?sid=105
[Who Is ?] 장호성 단국대학교 이사장,"이를 통해 <b>IT</b>, 바이오 <b>분야</b> 스타트업 육성에 집중한다. 시제품 제작과 지식재산권 취득, 마케팅 등에 소요되는 사업화 자금을 지원하며 특화 및 전문성을 고려해 <b>시장</b> 진입, 초기 투자, 실증 검증 등 창업프로그램을... ",https://www.businesspost.co.kr/BP?command=article_view&num=357074,https://www.businesspost.co.kr/BP?command=article_view&num=357074
"변화하는 <b>IT</b> 일자리 방정식··· ‘뜨는 4가지, 지는 4가지’",지는 <b>동향</b>: 새 기술 일자리 신설 컴티아의 최신 일자리 보고서에 따르면 4월에 기술 <b>분야</b> 일자리는 약 2만 개 감소했다. 지난달 신규 채용 공고가 약 18만 개에 그쳤다. &quot;고용주와 구직자는 계속해서 변화하는 노동 <b>시장</b>을... ,https://www.ciokorea.com/news/341926,https://www.ciokorea.com/news/341926
"진주시, '세계 최대 <b>시장</b> 미국' 진출기업 지원과 개척 돕는다","중서부 <b>시장</b>에 진출할 계획이다. 기계, 중장비, 자동차, <b>IT 분야</b>의 진주시 유망 수출 중소기업 11개사가... 진주시 관계자는 &quot;달러 가치 상승과 원화 약세라는 국제 경제 <b>동향</b>을 활용하고, 글로벌 공급망 재편의 기회를... ",https://www.newsfreezone.co.kr/news/articleView.html?idxno=577686,https://www.newsfreezone.co.kr/news/articleView.html?idxno=577686
베트남 데이터센터 관련 정책과 주요 수출 품목,"베트남 데이터센터 정책 <b>동향</b> 및 <b>시장</b> 현황 전 세계적으로 데이터센터 <b>시장</b>이 확대됨에 따라... Non-<b>IT분야</b>에 있어 새로운 수출 기회가 있을 것으로 기대된다. 자료: Law 24/2018/QH14, 한국<b>IT</b>서비스산업협회... ",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=90&CONTENTS_NO=1&bbsGbn=244&bbsSn=244&pNttSn=216660,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=90&CONTENTS_NO=1&bbsGbn=244&bbsSn=244&pNttSn=216660
길어지는 내수 부진에···6월 소비자심리지수 '또' 하락했나 [금주의 투자 ...,1분기중 <b>시장</b>안정조치 내역 공개(배포시) ◆금융위원회 6월24일(월) *특이 일정 없음 *「불공정거래 조사 심리기관 협의회」 개최 *금융과 교육이 만나 고졸 청년 금융권 <b>IT 분야</b> 취업을 이끈다(25일 조간)... ,https://www.econovill.com/news/articleView.html?idxno=658510,https://www.econovill.com/news/articleView.html?idxno=658510
"'AI 선점' 이재용·최태원·구광모, 미국 총출동…정의선, 캐즘 정면 돌파",로봇 <b>시장</b> 현황과 기술 <b>동향</b>에 대한 설명을 들었다. 구 회장은 실리콘밸리에 있는 LG테크놀로지벤처스와... 이어 “<b>IT 분야</b>는 미국이 여전히 선두에 있으니 (기업 총수들이) 미국으로 향해서 협력 강화에 나서는... ,http://theviewers.co.kr/View.aspx?No=3276780,http://theviewers.co.kr/View.aspx?No=3276780
"이재용·최태원·정의선, 'AI·반도체·자동차' 미국<b>시장</b> 챙기기...구광모 &quot;도...",미래 <b>IT</b>산업 및 소프트웨어 <b>분야</b>에서의 협력 방안을 모색했다. 또 12일에는 시애틀 아마존 본사를 찾아 앤디 재시(Andy Jassy) 아마존 CEO를 만나 생성형AI와 클라우드 컴퓨팅 등 현재 주력 사업에 대한 <b>시장</b> 전망을... ,https://www.greened.kr/news/articleView.html?idxno=315613,https://www.greened.kr/news/articleView.html?idxno=315613
[이번주 한국은행 및 금융위·금감원 일정],1분기중 <b>시장</b>안정조치 내역 공개(배포시) [금융위원회] *6월24일(월) -특이 일정 없음 ※「불공정거래 조사 심리기관 협의회」 개최 ※금융과 교육이 만나 고졸 청년 금융권 <b>IT 분야</b> 취업을 이끈다(25일 조간)... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4314352,https://news.einfomax.co.kr/news/articleView.html?idxno=4314352
[전자신문 독자위원회 2차 회의]“외국 <b>동향</b>·심층 취재로 산업·기술 어젠다...,"<b>시장</b>의 얘기, 공급되는 SW를 활용하는 수혜자 입장도 비중 있게 다뤄줬으면 하는 아쉬움이 있었다. 주요... 전자신문에서 다뤄지는 헬스케어 <b>IT 분야</b>에 업계는 늘 주목한다. 글로벌 협회, 학회 등 <b>동향</b>을 잘 파악해서 앞선... ",https://www.etnews.com/20240620000395,https://n.news.naver.com/mnews/article/030/0003216804?sid=105
이번주 국내 주요 금융일정(6.24~6.28),"2023.11.05 leehs@newspim.com 6월 24일(월요일) 금융위원회, 금융과 교육이 만나 고졸 청년 금융권 <b>IT 분야</b> 취업을... 사모펀드 <b>동향</b> 및 시사점(06시) 금융감독원, 지진 피해보장 보험상품 관련 소비자 안내사항(정오)... ",https://www.newspim.com/news/view/20240622000085,https://www.newspim.com/news/view/20240622000085
[다음주 한국은행 및 금융위·금감원 일정],1분기중 <b>시장</b>안정조치 내역 공개(배포시) [금융위원회] *6월24일(월) -특이 일정 없음 ※「불공정거래 조사 심리기관 협의회」 개최 ※금융과 교육이 만나 고졸 청년 금융권 <b>IT 분야</b> 취업을 이끈다(25일 조간)... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4314333,https://news.einfomax.co.kr/news/articleView.html?idxno=4314333
"AWS 지용호 마케팅 총괄 “클라우드 강자 AWS, 생성형 AI 혁신도 주도”","글로벌 <b>시장</b>조사기관인 스태티스타(statista)의 올해 5월 발표에 의하면 2024년 1분기 기준, AWS는 글로벌... 또한 ‘걸스인텍 코리아(Girls in Tech Korea)’와 AWS는 2021년부터 긴밀한 협력을 통해 국내 여성들이 <b>IT 분야</b>에... ",https://www.donga.com/news/It/article/all/20240621/125558214/1,https://n.news.naver.com/mnews/article/020/0003572020?sid=105
"[경북24시] 경북, 전국 최대규모 기회발전특구 지정","유라시아 <b>시장</b>진출을 위해 마련됐다. 수출상담회에는 50여 개 우수 기업과 유라시아 구매자 6개 사 8명이... 스마트 공정, 스마트 품질 3개 세션으로 구성되며, 제조업과 <b>IT 분야</b>의 최신 <b>동향</b>을 살필 수 있는 특강도... ",https://www.sisajournal.com/news/articleView.html?idxno=300567,https://n.news.naver.com/mnews/article/586/0000081122?sid=102
"반도체, 디스플레이 호조···ICT 수출액 2개월 연속 30%대 증가","16일 과학기술정보통신부가 발표한 올해 5월 정보통신산업 수출입 <b>동향</b>에 따르면, 지난달 ICT 수출은... 반도체, 디스플레이, 무선통신, 컴퓨터 등 4대 정보기술(<b>IT</b>) <b>분야</b> 품목의 수출 증가율도 모두 동시에... ",https://www.fetv.co.kr/news/article.html?no=167916,https://www.fetv.co.kr/news/article.html?no=167916
꾸준히 성장하는 인도 게임 산업,<b>시장 동향</b> 젊은 층으로 구성된 인구 대국이자 디지털 경제를 적극 도입하고 있는 인도는 게임... 인도 정부는 전자 시스템 및 <b>IT 분야</b>에 대한 해외직접투자(FDI) 금액의 100%를 자동 승인 방식으로 허용하고 있는... ,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=215957,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=215957
"에이아이스페라, 인터롭 도쿄 2024 참가해 ’크리미널 IP’로 일본 <b>시장</b> 공략","인터롭 도쿄는 전 세계 보안, AI, DX, 5G 등 다양한 <b>IT 분야</b>의 첨단 기술 제품과 솔루션, 서비스 기업이 참가해 최신 기술 <b>동향</b>과 비즈니스 트렌드를 소개하는 <b>IT</b> 컨퍼런스다. 지난해에 이어 올해 두번째로 참가한... ",https://www.khan.co.kr/economy/economy-general/article/202406121455018,https://n.news.naver.com/mnews/article/032/0003301873?sid=101
